,sighted_timestamp,city,state,country,shape,duration_seconds,duration_mins,comments,date_posted,latitude,longitude
2408,9/8/2001 21:00,st. peters,mo,us,oval,5.0,5 seconds,Glowing oval shoots up from behind distant trees&#44 flys away without single sound,11/20/2001,38.800277799999996,-90.62638890000001
2409,9/8/2001 21:15,manassas,va,us,oval,180.0,3 minutes,It was a large hazey golden glowing ball with 4 or 5 smaller starlike objects preceeding it traveling at a high speed,10/12/2001,38.7508333,-77.47555559999999
2410,9/8/2001 21:30,salem,or,us,flash,60.0,1 minute,Four stationary bright flashes in the constellation of the Swan,10/12/2001,44.9430556,-123.0338889
2411,9/8/2001 21:30,st. annes (uk/england),,,unknown,30.0,30secs,UFO flys verically then dispears in a flash of white light,8/16/2002,40.360890999999995,-80.029338
2412,9/8/2001 22:30,flagstaff,az,us,light,420.0,5-7 minutes,A satellite emitting very large&#44 camera like flashes?????????,10/12/2001,35.1980556,-111.65055559999999
2413,9/8/2002 00:20,new york city (staten island),ny,us,light,10.0,10 seconds,light splits into two objects then rejoins.,9/13/2002,40.7141667,-74.0063889
2414,9/8/2002 02:00,aviston,il,us,diamond,180.0,3 minutes,4 craft seen hovering in illinois,11/4/2002,38.6066667,-89.6075
2415,9/8/2002 03:00,walden,vt,us,formation,120.0,2 minutes,triangular light formation,9/13/2002,44.449722200000004,-72.22361109999999
2416,9/8/2002 03:20,accord,ny,us,light,120.0,2 minutes,3 bright UFO over ulster county-Aliens at the Art Farm,9/13/2002,41.7855556,-74.2294444
2417,9/8/2002 11:00,friday harbor,wa,us,disk,420.0,7 minutes,Slowly moving black or silver flat&#44 doughnut&#44 saucer-shaped disk seen by 3 observers on San Juan Island,10/28/2002,48.5344444,-123.01583329999998
2418,9/8/2002 13:30,millstone,nj,us,light,60.0,< 1 minute,Dancing light in sky over N.J. pulsed&#44 vanished in perfect visibility,9/13/2002,40.4991667,-74.5891667
2419,9/8/2002 16:00,new york city (manhattan),ny,us,sphere,7200.0,1-2hr,Eleven objects over Manhatten for nearly 2 hours.,9/13/2002,40.7141667,-74.0063889
2420,9/8/2002 18:15,abilene,tx,us,disk,6.0,5-6 sec.,I was taking a walk with a friend of mine when we looked up and saw a strange object. It was silver coloured and shaped somewhat like a,9/13/2002,32.4486111,-99.7327778
2421,9/8/2002 18:45,hilton head,sc,,other,900.0,15 minutes,Over about a 15-minute period&#44 I saw either 6 or 7 bright white&#44 rice-shaped objects moving steadily across the sky.,9/13/2002,32.216316,-80.752608
2422,9/8/2002 19:10,germantown,tn,us,disk,4.0,4 seconds,OBSERVED UFO FALLING FROM CLOUD AND OBTAINED PHOTO,9/13/2002,35.0866667,-89.81
2423,9/8/2002 20:00,jamaica,ny,us,disk,900.0,15 minutes,spoting in Queens&#44 New York,9/13/2002,40.6913889,-73.8061111
2424,9/8/2002 20:00,washington&#44 d.c. (georgetown),dc,,rectangle,1800.0,30 min,Red white and green rectangular object tilted rhythmically while moving horizontally above the Potomic River.,9/13/2002,38.907231,-77.036464
2425,9/8/2002 20:30,granby,ct,us,oval,300.0,3 to 5 minutes,Bright stationary oval in western sky&#44 changing from white to red to greenish blue&#44 no noise at all&#44 dogs barking in neighborhood,9/13/2002,41.953888899999995,-72.7891667
2426,9/8/2002 21:00,langle (canada),bc,,disk,30.0,30 seconds,UFO&#39s light  scans me&#44 2 other witnesses.,9/13/2002,49.074331,-122.559322
2427,9/8/2002 21:30,central square,ny,us,disk,7200.0,2 hours,SAUCER SHAPED OBJECT W/GREEN&#44BLUE&#44RED&amp;WHITE LIGHTS IN UPSTATE NY,9/13/2002,43.286666700000005,-76.1463889
2428,9/8/2002 22:00,hamburg,ny,us,circle,120.0,a few minutes,It was too large to be Venus or a Star&#44 and there was multiple witnesses.,3/21/2003,42.7158333,-78.8297222
2429,9/8/2002 22:45,foxborough,ma,us,triangle,180.0,2 or 3 minutes,Triangular craft with 4 white lights seen in early September over the skies of Foxborough Massachusetts.,12/23/2002,42.0652778,-71.2483333
2430,9/8/2002 23:00,milford,oh,us,triangle,180.0,2or3min,Bright flashing lights,9/13/2002,39.175277799999996,-84.2944444
2431,9/8/2002 23:13,fallon,nv,us,triangle,10.0,10 seconds,Fallon Triangle seen by Ufo Television Talk Show Host,9/13/2002,39.47361110000001,-118.7763889
2432,9/8/2003 03:30,maui,hi,,flash,20.0,15-20 seconds,My wife and I were on our honeymoon and I was out running on the beach very early in the morning. I stopped to stretch and look at the,3/23/2004,20.798363000000002,-156.331925
2433,9/8/2003 21:00,dunnville (canada),on,ca,other,50.0,30-50 secs,what lookes like a star&#44 split up into 2 and one wentaway form the earth and the other one went left. the went at a reasonable speed.,9/9/2003,42.9,-79.616667
2434,9/8/2003 22:00,north myrtle beach,sc,us,circle,3.0,2-3 seconds,Balls of light appearing in various sections of the sky over the ocean,9/17/2003,33.8158333,-78.6802778
2435,9/8/2003 22:00,fife (uk/scotland),,gb,light,300.0,5 minutes,My husband and I were looking out at the sky as it was a very clear night.I spotted a light that looked like a star moving&#44I pointed th,9/12/2003,56.25,-3.166667
2436,9/8/2003 22:15,wichita falls,tx,us,sphere,600.0,10 minutes,OBJECTS DANCING AROUND EACH OTHER,9/9/2003,33.913611100000004,-98.4930556
2437,9/8/2003 22:20,maple valley,wa,us,light,1.0,one second,Driving maybe 2 miles south of Maple Valley&#44 heading south on Hwy 169 towards Enumclaw&#44 I caught a brilliant green light moving fast fr,9/12/2003,47.4066667,-122.0375
2438,9/8/2003 22:35,new york city (brooklyn),ny,us,disk,60.0,1 min approx,I saw a very large disk shaped object in the sky over N.Y.C.,9/9/2003,40.7141667,-74.0063889
2439,9/8/2003 23:05,bedminster,nj,us,oval,10.0,10 seconds,I OBSERVED A SINGLE&#44 BRIGHTLY-LIT&#44 FLATTENED-OVAL SHAPED OBJECT IN THE SKY ABOVE BEDMINSTER TWP. ON 09/08/03.,9/12/2003,40.680555600000005,-74.64583329999999
2440,9/8/2003 23:30,anchorage,ak,us,light,20.0,20 secs,More stars moving around over Anchorage,9/12/2003,61.2180556,-149.90027780000003
2441,9/8/2003 23:30,renton,wa,us,sphere,2.0,2 seconds,Giant Green  ball shot downward at 400 m.p.h. and dissapeared.,9/9/2003,47.48305560000001,-122.21583329999999
2442,9/8/2003 24:00,cedar rapids,ia,us,changing,900.0,15 min,WE SEEN IT,9/17/2003,42.0083333,-91.64388890000001
2443,9/8/2004 00:30,grimsby (uk/england),,gb,triangle,10.0,10 secs,2 fuzzy orange triangles zig-zagging like nothing else could.,10/27/2004,53.533333,-0.05
2444,9/8/2004 03:14,pacheco,ca,us,changing,240.0,three to four minutes,I was watching a video when I heard a noise outside.  The windows were open because it&#39s been very warm here in the Bay Area.  The neig,9/9/2004,37.983611100000005,-122.0741667
2445,9/8/2004 12:00,waikele,hi,,oval,7200.0,2 hours,I have tried to contact someone from your office at 672-8467 but to no evail........me and my children have observed something very str,9/9/2004,21.382325,-158.013593
2446,9/8/2004 15:45,euless,tx,us,disk,25.0,25 seconds,I was driving eastbound on highway 183.  When my attention was drawn to a white disk shape object in the sky.  I believed it to be abou,9/9/2004,32.83694439999999,-97.0816667
2447,9/8/2004 19:00,maywood,ca,us,triangle,25.0,one hour,On 09/08/04 6:30 to 7:15 pm clear sky some clouds due east. Craft was triangle hazey &#44black&#44 lights on it side.,9/29/2004,33.9866667,-118.18444440000002
2448,9/8/2004 21:00,austin,tx,us,formation,2.0,seconds,it was v shaped looking that is was flying in the clouds but there were no clouds&#44no noise at all,9/9/2004,30.266944399999996,-97.7427778
2449,9/8/2005 00:00,miami,fl,us,light,2400.0,40 minutes,Darting light&#44 popping ears,10/11/2005,25.7738889,-80.1938889
2450,9/8/2005 05:00,amboy,wa,us,light,2400.0,hour,Glittering small lights changing from red to blue to green&#44 moving in erratic circles and lines&#44 two days in a row.,10/11/2005,45.910277799999996,-122.4452778
2451,9/8/2005 05:25,columbiana,oh,us,oval,300.0,5minutes,About 1&#44500-2&#44000ft agl. traveling from west to east about 150knots. circular/oval in shape with red lites around perimeter and 5-10 st,10/11/2005,40.8883333,-80.6941667
2452,9/8/2005 05:43,gainesville,ga,us,other,120.0,1-2 minutes,Was observing Mars overhead when flashing light caught my eye from the northern sky.  They were extremely bright&#44 flashing almost strob,10/11/2005,34.2977778,-83.8241667
2453,9/8/2005 11:18,montr&eacute;al (canada),qc,,cigar,300.0,5 minutes,Cigar shapeed over park in Montreal canada and militairy helicopter followed minutes later,10/11/2005,45.50867,-73.55399200000001
2454,9/8/2005 14:00,morehead,ky,us,circle,300.0,5 min,Metallic&#44 circular object seen in daytime sky,10/11/2005,38.1838889,-83.4327778
2455,9/8/2005 15:30,los angeles (downtown),ca,us,oval,300.0,3-5 min.,Flashing light over the Little Tokyo in L.A.,10/11/2005,34.0522222,-118.2427778
2456,9/8/2005 19:00,chenango forks,ny,us,disk,600.0,10 min,rotating light seen in sky and watched while it came closer then turn,10/11/2005,42.235555600000005,-75.84861109999999
2457,9/8/2005 20:00,westboro,ma,,light,3600.0,1 hour,Bright Light looked like enormous star....Hovered over house....no noise....moved away silently and very rapidly until out of sight...m,10/11/2005,42.269521999999995,-71.616129
2458,9/8/2005 20:30,buckeye,az,us,fireball,3600.0,1 hr x&#39s 3 days,AT LEAST 19 LIGHTS OVER BUCKEYE-GILABEND AREA &#44 3 NIGHTS IN A ROW FROM 8:30-9:30PM,10/11/2005,33.3702778,-112.58305559999998
2459,9/8/2005 21:10,albany,or,us,oval,4.0,4 seconds,Probably a meteor,10/11/2005,44.6366667,-123.10472220000001
2460,9/8/2005 21:30,spirit lake,id,us,light,120.0,2 minutes,Object due north very bright (redish) and stationary then faded and 30 seconds later moved rapidly downward,10/11/2005,47.9663889,-116.8675
2461,9/8/2005 22:30,bryne (norway),,,triangle,5.0,5 sec,Low and slowflying triangle.,10/11/2005,58.73579300000001,5.647735
2462,9/8/2006 01:00,orchard park,ny,us,other,600.0,10 minutes,checking out the critters ?,10/30/2006,42.7675,-78.74416670000001
2463,9/8/2006 19:00,hampton,nh,us,light,300.0,5 min,Driving North on 95 from Boston at the Hampton toll plaza we noticed a very bright flashing light off to the straight and to the left s,10/30/2006,42.9375,-70.8394444
2464,9/8/2006 19:15,spokane,wa,us,changing,600.0,10 minutes,Slow object observed and video taped for approx. 10 minutes during daylight hours moving across the sky.,10/30/2006,47.658888899999994,-117.425
2465,9/8/2006 19:50,allentown,pa,us,light,5.0,5 seconds,Saw a low-flying line of green light in the sky for a few seconds&#44 that looked like a meteor or something.,10/30/2006,40.6083333,-75.4905556
2466,9/8/2006 20:00,berwick,me,us,oval,60.0,1 minute or more,BERWICK MAINE U.F.O,12/7/2006,43.2658333,-70.865
2467,9/8/2006 20:20,godfrey,il,us,light,7.0,5 to 7 sec.,Bright lite moving west to east then reversing course instantly lasted 5 to 7 seconds,10/30/2006,38.955555600000004,-90.1866667
2468,9/8/2006 22:30,yatton&#44 somerset (uk/england),,,circle,600.0,10 minutes,Over 30 orange balls moved evenly spaced at a steady slow speed in a North or Northwest direction.,10/30/2006,51.388168,-2.8225029999999998
2469,9/8/2007 04:30,reno,nv,us,unknown,900.0,15 minutes,UFO flutters&#44 makes right angle turn and accelerates to impossible speed.,10/8/2007,39.5297222,-119.81277779999999
2470,9/8/2007 07:00,isle of palms,sc,us,chevron,1200.0,20 minutes,white&#44 chevron shaped.  ((NUFORC Note:  Probably a sighting of Venus.  PD)),10/8/2007,32.786666700000005,-79.795
2471,9/8/2007 10:00,santa maria,ca,us,oval,15.0,10-15 seconds,It was oval and grey white with no lights traveling really fast and really low with no sound.,3/4/2008,34.953055600000006,-120.43472220000001
2472,9/8/2007 14:00,grover beach,ca,us,triangle,20.0,15-20 seconds,Small Triangular object seen while flying at 9&#44000 feet over Grover Beach&#44 California,10/8/2007,35.1216667,-120.6202778
2473,9/8/2007 15:00,woodinville,wa,us,sphere,60.0,1 min,High flying silvery sphere .,10/8/2007,47.7544444,-122.1622222
2474,9/8/2007 17:25,stevensville,mt,us,cylinder,300.0,aound 5 min.,White noiseless craft going south-east overhead.,10/8/2007,46.51,-114.09222220000001
2475,9/8/2007 20:45,hyde park,vt,us,light,60.0,1 min,Steady light suddelly brightened and steaked across the sky.,10/8/2007,44.593888899999996,-72.61694440000001
2476,9/8/2007 20:45,onalaska,wi,us,circle,600.0,10 minutes,Round dimly lit object moves and appears to notice observer.,10/8/2007,43.88444439999999,-91.235
2477,9/8/2007 21:00,st. bruno (canada),qc,ca,formation,15.0,10-15 seconds,V Shapped formation of redish orange fots,10/8/2007,47.466667,-79.43333299999999
2478,9/8/2007 22:15,hampshire (uk/england),,gb,circle,600.0,10 minutes,15  bright orange lights all travelling at the same speed then they all disappeared,10/8/2007,51.083333,-1.166667
2479,9/8/2007 22:20,london (uk/england),,gb,triangle,30.0,30sec to a min,3 orangey yellow lights in triangle formation&#44 North London NW1,10/8/2007,51.514125,-0.093689
2480,9/8/2007 22:30,edmonds,wa,us,light,5.0,5 seconds,Incredibly Fast moving Bright White Light Seen in Edmonds&#44 Washington climbed straight up into space....,10/8/2007,47.8108333,-122.3761111
2481,9/8/2007 23:30,holly springs,ar,us,light,600.0,10 minutes,A very white flash&#44 that moved quickly for a split second&#44 then a stationary blue light and red light&#44 right next to each other.,10/8/2007,35.3536111,-91.7438889
2482,9/8/2007 23:30,buffalo (darren lake theme park),ny,us,oval,300.0,5 min,My kids and I were sitting outside by the fire camping in Darren Lake theme park and my oldest son 19 said look up there&#44 I saw the sam,10/8/2007,42.8863889,-78.87861109999999
2483,9/8/2007 23:35,fredericton (canada),nb,ca,formation,5.0,5 seconds,V-formation of lights travelling over suburban street,10/8/2007,45.95,-66.633333
2484,9/8/2008 00:00,lynnville,ky,us,rectangle,480.0,8 minutes approx.,rectangular object with rows of lights moving slowly and heading in opposite directions in a matter of seconds.,8/5/2009,36.5602778,-88.5691667
2485,9/8/2008 00:30,englewood,fl,us,unknown,10.0,10 seconds,2 lights moving across the sky too close to land&#44 too fast&#44 and in silence,10/31/2008,26.961666700000002,-82.3527778
2486,9/8/2008 03:00,willbraham,ma,,disk,9000.0,2.5 hours,We live in a rural part of Western Mass and it my husband first noticed a light in our bedroom which woke him up. After looking around,10/31/2008,42.123721,-72.431586
2487,9/8/2008 07:15,reading,pa,us,triangle,1200.0,20 minutes,It was a beautiful evening.Coll&#44clear&#44with a pale blue sky tinged by a golden sunset.I was coming from a local department store and as,8/5/2012,40.335555600000006,-75.9272222
2488,9/8/2009 19:45,newbury park,ca,us,light,240.0,4 minutes,2 bright lights&#44 that maintained equal distance from one another&#44 travelling at great speed&#44 north-northeast&#44,12/12/2009,34.1841667,-118.9097222
2489,9/8/2009 19:48,los angeles,ca,us,light,30.0,approx. 30 secs.,Two steady&#44 white lights heading northeast in the early evening over northeast Los Angeles.,12/12/2009,34.0522222,-118.2427778
2490,9/8/2009 20:00,muscatine,ia,us,light,180.0,3 min,i was looking southwest i saw 1 bright light and 1 dim light seem that they were teathered together moving very fast across the sky fro,12/12/2009,41.4244444,-91.0430556
2491,9/8/2009 20:00,paradise,ca,us,light,240.0,3-4 minutes,Two bright lights following each other seen in the sky when no stars were present.  ((NUFORC Note:  Possible sighting of ISS.  PD)),12/12/2009,39.7597222,-121.62083329999999
2492,9/8/2009 20:00,tuba city,az,us,light,600.0,10 minutes,Two lights moving west to east&#44 slow and noiseless,12/12/2009,36.135,-111.23916670000001
2493,9/8/2009 20:15,st. charles,mo,us,formation,60.0,60 seconds,Two lights following each other across the sky.  ((NUFORC Note:  Possible sighting of ISS and Shuttle.  PD)),12/12/2009,38.783888899999994,-90.48111109999999
2494,9/8/2009 20:15,coppell,tx,us,formation,240.0,4 minutes,2 white bright lights northbound. 2nd brighter than light ahead. NO beacons&#44 no nav lights. NO sound. 170 mph aprox,12/12/2009,32.95444439999999,-97.01472220000001
2495,9/8/2009 20:15,eleva,wi,us,light,240.0,4 minutes,two synchronized lights moving slowing across the sky in a line formation,12/12/2009,44.5758333,-91.47
2496,9/8/2009 20:15,oxford,mi,us,light,20.0,20 seconds,Bright&#44 starlike&#44 round object&#44 rising from eastern horizon.  Stopped moved left and right.  Became brighter.  &quot;Winked out&quot;&#44,12/12/2009,42.824722200000004,-83.26472220000001
2497,9/8/2009 20:18,santa clara,ca,us,sphere,20.0,20+ seconds,brilliant mercury-sized light moving irratically at high speed over Santa Cruz mountains,12/12/2009,37.3541667,-121.95416670000002
2498,9/8/2009 20:19,mckinney,tx,us,light,360.0,6:00,Tandem lights over DFW,12/12/2009,33.1975,-96.615
2499,9/8/2009 20:20,franklin parl,il,,light,60.0,1 minute,Two star like objects moving very slow east in the sky. Then all of a sudden they both disapperead instantly. To far up to be an airpla,12/12/2009,41.934854,-87.87952299999999
